"","NEWID","week","weekly_sum","type","Start_Week","End_Week","week_label"
"7053",68,18,0,"EXECUTION_CREDITS",2019-11-25,2019-12-01,"2019-11-25 to 2019-12-01"
"7054",68,19,0,"EXECUTION_CREDITS",2019-12-02,2019-12-08,"2019-12-02 to 2019-12-08"
"7055",68,20,0,"EXECUTION_CREDITS",2019-12-09,2019-12-15,"2019-12-09 to 2019-12-15"
"7056",68,21,0,"EXECUTION_CREDITS",2019-12-16,2019-12-22,"2019-12-16 to 2019-12-22"
"7057",68,22,0,"EXECUTION_CREDITS",2019-12-23,2019-12-29,"2019-12-23 to 2019-12-29"
"7058",68,23,0,"EXECUTION_CREDITS",2019-12-30,2020-01-05,"2019-12-30 to 2020-01-05"
"7059",68,24,0,"EXECUTION_CREDITS",2020-01-06,2020-01-12,"2020-01-06 to 2020-01-12"
"7060",68,25,0,"EXECUTION_CREDITS",2020-01-13,2020-01-19,"2020-01-13 to 2020-01-19"
"7061",68,26,0,"EXECUTION_CREDITS",2020-01-20,2020-01-26,"2020-01-20 to 2020-01-26"
"7062",68,27,0,"EXECUTION_CREDITS",2020-01-27,2020-02-02,"2020-01-27 to 2020-02-02"
"7063",68,28,0,"EXECUTION_CREDITS",2020-02-03,2020-02-09,"2020-02-03 to 2020-02-09"
"7064",68,29,0,"EXECUTION_CREDITS",2020-02-10,2020-02-16,"2020-02-10 to 2020-02-16"
"7065",68,30,0,"EXECUTION_CREDITS",2020-02-17,2020-02-23,"2020-02-17 to 2020-02-23"
"7066",68,31,0,"EXECUTION_CREDITS",2020-02-24,2020-03-01,"2020-02-24 to 2020-03-01"
"7067",68,32,0,"EXECUTION_CREDITS",2020-03-02,2020-03-08,"2020-03-02 to 2020-03-08"
"7068",68,33,0,"EXECUTION_CREDITS",2020-03-09,2020-03-15,"2020-03-09 to 2020-03-15"
"7069",68,34,0,"EXECUTION_CREDITS",2020-03-16,2020-03-22,"2020-03-16 to 2020-03-22"
"7070",68,35,0,"EXECUTION_CREDITS",2020-03-23,2020-03-29,"2020-03-23 to 2020-03-29"
"7071",68,36,0,"EXECUTION_CREDITS",2020-03-30,2020-04-05,"2020-03-30 to 2020-04-05"
"7072",68,37,0,"EXECUTION_CREDITS",2020-04-06,2020-04-12,"2020-04-06 to 2020-04-12"
"7073",68,38,0,"EXECUTION_CREDITS",2020-04-13,2020-04-19,"2020-04-13 to 2020-04-19"
"7074",68,39,0,"EXECUTION_CREDITS",2020-04-20,2020-04-26,"2020-04-20 to 2020-04-26"
"7075",68,40,0,"EXECUTION_CREDITS",2020-04-27,2020-05-03,"2020-04-27 to 2020-05-03"
"7076",68,41,0,"EXECUTION_CREDITS",2020-05-04,2020-05-10,"2020-05-04 to 2020-05-10"
"7077",68,42,0,"EXECUTION_CREDITS",2020-05-11,2020-05-17,"2020-05-11 to 2020-05-17"
"7078",68,43,0,"EXECUTION_CREDITS",2020-05-18,2020-05-24,"2020-05-18 to 2020-05-24"
"7079",68,44,0,"EXECUTION_CREDITS",2020-05-25,2020-05-31,"2020-05-25 to 2020-05-31"
"7080",68,45,0,"EXECUTION_CREDITS",2020-06-01,2020-06-07,"2020-06-01 to 2020-06-07"
"7081",68,46,0,"EXECUTION_CREDITS",2020-06-08,2020-06-14,"2020-06-08 to 2020-06-14"
"7082",68,47,0,"EXECUTION_CREDITS",2020-06-15,2020-06-21,"2020-06-15 to 2020-06-21"
"7083",68,48,0,"EXECUTION_CREDITS",2020-06-22,2020-06-28,"2020-06-22 to 2020-06-28"
"7084",68,49,0,"EXECUTION_CREDITS",2020-06-29,2020-07-05,"2020-06-29 to 2020-07-05"
"7085",68,50,0,"EXECUTION_CREDITS",2020-07-06,2020-07-12,"2020-07-06 to 2020-07-12"
"7086",68,51,0,"EXECUTION_CREDITS",2020-07-13,2020-07-19,"2020-07-13 to 2020-07-19"
"7087",68,52,0,"EXECUTION_CREDITS",2020-07-20,2020-07-26,"2020-07-20 to 2020-07-26"
"7088",68,53,0,"EXECUTION_CREDITS",2020-07-27,2020-08-02,"2020-07-27 to 2020-08-02"
"7089",68,54,0,"EXECUTION_CREDITS",2020-08-03,2020-08-09,"2020-08-03 to 2020-08-09"
"7090",68,55,0,"EXECUTION_CREDITS",2020-08-10,2020-08-16,"2020-08-10 to 2020-08-16"
"7091",68,56,0,"EXECUTION_CREDITS",2020-08-17,2020-08-23,"2020-08-17 to 2020-08-23"
"7092",68,57,0,"EXECUTION_CREDITS",2020-08-24,2020-08-30,"2020-08-24 to 2020-08-30"
"7093",68,58,0,"EXECUTION_CREDITS",2020-08-31,2020-09-06,"2020-08-31 to 2020-09-06"
"7094",68,59,0,"EXECUTION_CREDITS",2020-09-07,2020-09-13,"2020-09-07 to 2020-09-13"
"7095",68,60,0,"EXECUTION_CREDITS",2020-09-14,2020-09-20,"2020-09-14 to 2020-09-20"
"7096",68,61,0,"EXECUTION_CREDITS",2020-09-21,2020-09-27,"2020-09-21 to 2020-09-27"
"7097",68,62,0,"EXECUTION_CREDITS",2020-09-28,2020-10-04,"2020-09-28 to 2020-10-04"
"7098",68,63,0,"EXECUTION_CREDITS",2020-10-05,2020-10-11,"2020-10-05 to 2020-10-11"
"7099",68,64,0,"EXECUTION_CREDITS",2020-10-12,2020-10-18,"2020-10-12 to 2020-10-18"
"7100",68,65,0,"EXECUTION_CREDITS",2020-10-19,2020-10-25,"2020-10-19 to 2020-10-25"
"7101",68,66,0,"EXECUTION_CREDITS",2020-10-26,2020-11-01,"2020-10-26 to 2020-11-01"
"7102",68,67,0,"EXECUTION_CREDITS",2020-11-02,2020-11-08,"2020-11-02 to 2020-11-08"
"7103",68,68,0,"EXECUTION_CREDITS",2020-11-09,2020-11-15,"2020-11-09 to 2020-11-15"
"7104",68,69,0,"EXECUTION_CREDITS",2020-11-16,2020-11-22,"2020-11-16 to 2020-11-22"
"7105",68,70,0,"EXECUTION_CREDITS",2020-11-23,2020-11-29,"2020-11-23 to 2020-11-29"
"7106",68,71,0,"EXECUTION_CREDITS",2020-11-30,2020-12-06,"2020-11-30 to 2020-12-06"
"7107",68,72,0,"EXECUTION_CREDITS",2020-12-07,2020-12-13,"2020-12-07 to 2020-12-13"
"7108",68,73,0,"EXECUTION_CREDITS",2020-12-14,2020-12-20,"2020-12-14 to 2020-12-20"
"7109",68,74,0,"EXECUTION_CREDITS",2020-12-21,2020-12-27,"2020-12-21 to 2020-12-27"
"7110",68,75,0,"EXECUTION_CREDITS",2020-12-28,2021-01-03,"2020-12-28 to 2021-01-03"
"7111",68,76,0,"EXECUTION_CREDITS",2021-01-04,2021-01-10,"2021-01-04 to 2021-01-10"
"7112",68,77,0,"EXECUTION_CREDITS",2021-01-11,2021-01-17,"2021-01-11 to 2021-01-17"
"7113",68,78,0,"EXECUTION_CREDITS",2021-01-18,2021-01-24,"2021-01-18 to 2021-01-24"
"7114",68,79,0,"EXECUTION_CREDITS",2021-01-25,2021-01-31,"2021-01-25 to 2021-01-31"
"7115",68,80,0,"EXECUTION_CREDITS",2021-02-01,2021-02-07,"2021-02-01 to 2021-02-07"
"7116",68,81,0,"EXECUTION_CREDITS",2021-02-08,2021-02-14,"2021-02-08 to 2021-02-14"
"7117",68,82,0,"EXECUTION_CREDITS",2021-02-15,2021-02-21,"2021-02-15 to 2021-02-21"
"7118",68,83,0,"EXECUTION_CREDITS",2021-02-22,2021-02-28,"2021-02-22 to 2021-02-28"
"7119",68,84,5.70647345e-06,"EXECUTION_CREDITS",2021-03-01,2021-03-07,"2021-03-01 to 2021-03-07"
"7120",68,85,1.3769534143e-05,"EXECUTION_CREDITS",2021-03-08,2021-03-14,"2021-03-08 to 2021-03-14"
"7121",68,86,8.803179551e-06,"EXECUTION_CREDITS",2021-03-15,2021-03-21,"2021-03-15 to 2021-03-21"
"7122",68,87,0,"EXECUTION_CREDITS",2021-03-22,2021-03-28,"2021-03-22 to 2021-03-28"
"7123",68,88,0,"EXECUTION_CREDITS",2021-03-29,2021-04-04,"2021-03-29 to 2021-04-04"
"7124",68,89,0,"EXECUTION_CREDITS",2021-04-05,2021-04-11,"2021-04-05 to 2021-04-11"
"7125",68,90,0,"EXECUTION_CREDITS",2021-04-12,2021-04-18,"2021-04-12 to 2021-04-18"
"7126",68,91,0,"EXECUTION_CREDITS",2021-04-19,2021-04-25,"2021-04-19 to 2021-04-25"
"7127",68,92,0,"EXECUTION_CREDITS",2021-04-26,2021-05-02,"2021-04-26 to 2021-05-02"
"7128",68,93,0,"EXECUTION_CREDITS",2021-05-03,2021-05-09,"2021-05-03 to 2021-05-09"
"7129",68,94,0,"EXECUTION_CREDITS",2021-05-10,2021-05-16,"2021-05-10 to 2021-05-16"
"7130",68,95,0,"EXECUTION_CREDITS",2021-05-17,2021-05-23,"2021-05-17 to 2021-05-23"
"7131",68,96,0,"EXECUTION_CREDITS",2021-05-24,2021-05-30,"2021-05-24 to 2021-05-30"
"7132",68,97,0,"EXECUTION_CREDITS",2021-05-31,2021-06-06,"2021-05-31 to 2021-06-06"
"7133",68,98,0,"EXECUTION_CREDITS",2021-06-07,2021-06-13,"2021-06-07 to 2021-06-13"
"7134",68,99,0,"EXECUTION_CREDITS",2021-06-14,2021-06-20,"2021-06-14 to 2021-06-20"
"7135",68,100,0,"EXECUTION_CREDITS",2021-06-21,2021-06-27,"2021-06-21 to 2021-06-27"
"7136",68,101,0,"EXECUTION_CREDITS",2021-06-28,2021-07-04,"2021-06-28 to 2021-07-04"
"7137",68,102,0,"EXECUTION_CREDITS",2021-07-05,2021-07-11,"2021-07-05 to 2021-07-11"
"7138",68,103,0,"EXECUTION_CREDITS",2021-07-12,2021-07-18,"2021-07-12 to 2021-07-18"
"7139",68,104,0,"EXECUTION_CREDITS",2021-07-19,2021-07-25,"2021-07-19 to 2021-07-25"
"7140",68,105,0,"EXECUTION_CREDITS",2021-07-26,2021-08-01,"2021-07-26 to 2021-08-01"
"7141",69,1,0,"EXECUTION_CREDITS",2019-08-01,2019-08-04,"2019-08-01 to 2019-08-04"
"7142",69,2,0,"EXECUTION_CREDITS",2019-08-05,2019-08-11,"2019-08-05 to 2019-08-11"
"7143",69,3,0,"EXECUTION_CREDITS",2019-08-12,2019-08-18,"2019-08-12 to 2019-08-18"
"7144",69,4,0,"EXECUTION_CREDITS",2019-08-19,2019-08-25,"2019-08-19 to 2019-08-25"
"7145",69,5,0,"EXECUTION_CREDITS",2019-08-26,2019-09-01,"2019-08-26 to 2019-09-01"
"7146",69,6,0,"EXECUTION_CREDITS",2019-09-02,2019-09-08,"2019-09-02 to 2019-09-08"
"7147",69,7,0,"EXECUTION_CREDITS",2019-09-09,2019-09-15,"2019-09-09 to 2019-09-15"
"7148",69,8,0,"EXECUTION_CREDITS",2019-09-16,2019-09-22,"2019-09-16 to 2019-09-22"
"7149",69,9,0,"EXECUTION_CREDITS",2019-09-23,2019-09-29,"2019-09-23 to 2019-09-29"
"7150",69,10,0,"EXECUTION_CREDITS",2019-09-30,2019-10-06,"2019-09-30 to 2019-10-06"
"7151",69,11,0,"EXECUTION_CREDITS",2019-10-07,2019-10-13,"2019-10-07 to 2019-10-13"
"7152",69,12,0,"EXECUTION_CREDITS",2019-10-14,2019-10-20,"2019-10-14 to 2019-10-20"
"7153",69,13,0,"EXECUTION_CREDITS",2019-10-21,2019-10-27,"2019-10-21 to 2019-10-27"
"7154",69,14,0,"EXECUTION_CREDITS",2019-10-28,2019-11-03,"2019-10-28 to 2019-11-03"
"7155",69,15,0,"EXECUTION_CREDITS",2019-11-04,2019-11-10,"2019-11-04 to 2019-11-10"
"7156",69,16,0,"EXECUTION_CREDITS",2019-11-11,2019-11-17,"2019-11-11 to 2019-11-17"
"7157",69,17,0,"EXECUTION_CREDITS",2019-11-18,2019-11-24,"2019-11-18 to 2019-11-24"
"7158",69,18,0,"EXECUTION_CREDITS",2019-11-25,2019-12-01,"2019-11-25 to 2019-12-01"
"7159",69,19,0,"EXECUTION_CREDITS",2019-12-02,2019-12-08,"2019-12-02 to 2019-12-08"
"7160",69,20,0,"EXECUTION_CREDITS",2019-12-09,2019-12-15,"2019-12-09 to 2019-12-15"
"7161",69,21,0,"EXECUTION_CREDITS",2019-12-16,2019-12-22,"2019-12-16 to 2019-12-22"
"7162",69,22,0,"EXECUTION_CREDITS",2019-12-23,2019-12-29,"2019-12-23 to 2019-12-29"
"7163",69,23,0,"EXECUTION_CREDITS",2019-12-30,2020-01-05,"2019-12-30 to 2020-01-05"
"7164",69,24,0,"EXECUTION_CREDITS",2020-01-06,2020-01-12,"2020-01-06 to 2020-01-12"
"7165",69,25,0,"EXECUTION_CREDITS",2020-01-13,2020-01-19,"2020-01-13 to 2020-01-19"
"7166",69,26,0,"EXECUTION_CREDITS",2020-01-20,2020-01-26,"2020-01-20 to 2020-01-26"
"7167",69,27,9.562719868e-06,"EXECUTION_CREDITS",2020-01-27,2020-02-02,"2020-01-27 to 2020-02-02"
"7168",69,28,5.412375064e-05,"EXECUTION_CREDITS",2020-02-03,2020-02-09,"2020-02-03 to 2020-02-09"
"7169",69,29,0.000541199014092,"EXECUTION_CREDITS",2020-02-10,2020-02-16,"2020-02-10 to 2020-02-16"
"7170",69,30,0.00016657813633,"EXECUTION_CREDITS",2020-02-17,2020-02-23,"2020-02-17 to 2020-02-23"
"7171",69,31,0.0001584176879,"EXECUTION_CREDITS",2020-02-24,2020-03-01,"2020-02-24 to 2020-03-01"
"7172",69,32,0.001135586533776,"EXECUTION_CREDITS",2020-03-02,2020-03-08,"2020-03-02 to 2020-03-08"
"7173",69,33,0.001780144660861,"EXECUTION_CREDITS",2020-03-09,2020-03-15,"2020-03-09 to 2020-03-15"
"7174",69,34,6.60231455e-06,"EXECUTION_CREDITS",2020-03-16,2020-03-22,"2020-03-16 to 2020-03-22"
"7175",69,35,5.9031490285e-05,"EXECUTION_CREDITS",2020-03-23,2020-03-29,"2020-03-23 to 2020-03-29"
"7176",69,36,0.000162994561566,"EXECUTION_CREDITS",2020-03-30,2020-04-05,"2020-03-30 to 2020-04-05"
"7177",69,37,5.281886697e-05,"EXECUTION_CREDITS",2020-04-06,2020-04-12,"2020-04-06 to 2020-04-12"
"7178",69,38,0.000479089888543,"EXECUTION_CREDITS",2020-04-13,2020-04-19,"2020-04-13 to 2020-04-19"
"7179",69,39,0.000134345455193,"EXECUTION_CREDITS",2020-04-20,2020-04-26,"2020-04-20 to 2020-04-26"
"7180",69,40,1.207495924e-06,"EXECUTION_CREDITS",2020-04-27,2020-05-03,"2020-04-27 to 2020-05-03"
"7181",69,41,0,"EXECUTION_CREDITS",2020-05-04,2020-05-10,"2020-05-04 to 2020-05-10"
"7182",69,42,0,"EXECUTION_CREDITS",2020-05-11,2020-05-17,"2020-05-11 to 2020-05-17"
"7183",69,43,0.00015424985678,"EXECUTION_CREDITS",2020-05-18,2020-05-24,"2020-05-18 to 2020-05-24"
"7184",69,44,0,"EXECUTION_CREDITS",2020-05-25,2020-05-31,"2020-05-25 to 2020-05-31"
"7185",69,45,0,"EXECUTION_CREDITS",2020-06-01,2020-06-07,"2020-06-01 to 2020-06-07"
"7186",69,46,0,"EXECUTION_CREDITS",2020-06-08,2020-06-14,"2020-06-08 to 2020-06-14"
"7187",69,47,0.0001435964502,"EXECUTION_CREDITS",2020-06-15,2020-06-21,"2020-06-15 to 2020-06-21"
"7188",69,48,0,"EXECUTION_CREDITS",2020-06-22,2020-06-28,"2020-06-22 to 2020-06-28"
"7189",69,49,0.0001409282782,"EXECUTION_CREDITS",2020-06-29,2020-07-05,"2020-06-29 to 2020-07-05"
"7190",69,50,5.476648175e-05,"EXECUTION_CREDITS",2020-07-06,2020-07-12,"2020-07-06 to 2020-07-12"
"7191",69,51,4.5476433558e-05,"EXECUTION_CREDITS",2020-07-13,2020-07-19,"2020-07-13 to 2020-07-19"
"7192",69,52,0,"EXECUTION_CREDITS",2020-07-20,2020-07-26,"2020-07-20 to 2020-07-26"
"7193",69,53,0.00086204642857,"EXECUTION_CREDITS",2020-07-27,2020-08-02,"2020-07-27 to 2020-08-02"
"7194",69,54,0,"EXECUTION_CREDITS",2020-08-03,2020-08-09,"2020-08-03 to 2020-08-09"
"7195",69,55,0.000123594520656,"EXECUTION_CREDITS",2020-08-10,2020-08-16,"2020-08-10 to 2020-08-16"
"7196",69,56,0,"EXECUTION_CREDITS",2020-08-17,2020-08-23,"2020-08-17 to 2020-08-23"
"7197",69,57,0.0002593812305,"EXECUTION_CREDITS",2020-08-24,2020-08-30,"2020-08-24 to 2020-08-30"
"7198",69,58,0,"EXECUTION_CREDITS",2020-08-31,2020-09-06,"2020-08-31 to 2020-09-06"
"7199",69,59,6.358915287e-05,"EXECUTION_CREDITS",2020-09-07,2020-09-13,"2020-09-07 to 2020-09-13"
"7200",69,60,0,"EXECUTION_CREDITS",2020-09-14,2020-09-20,"2020-09-14 to 2020-09-20"
"7201",69,61,0.0001031838291,"EXECUTION_CREDITS",2020-09-21,2020-09-27,"2020-09-21 to 2020-09-27"
"7202",69,62,0,"EXECUTION_CREDITS",2020-09-28,2020-10-04,"2020-09-28 to 2020-10-04"
"7203",69,63,0,"EXECUTION_CREDITS",2020-10-05,2020-10-11,"2020-10-05 to 2020-10-11"
"7204",69,64,0.00020658185504,"EXECUTION_CREDITS",2020-10-12,2020-10-18,"2020-10-12 to 2020-10-18"
"7205",69,65,0,"EXECUTION_CREDITS",2020-10-19,2020-10-25,"2020-10-19 to 2020-10-25"
"7206",69,66,2.2884298408e-05,"EXECUTION_CREDITS",2020-10-26,2020-11-01,"2020-10-26 to 2020-11-01"
"7207",69,67,0,"EXECUTION_CREDITS",2020-11-02,2020-11-08,"2020-11-02 to 2020-11-08"
"7208",69,68,0,"EXECUTION_CREDITS",2020-11-09,2020-11-15,"2020-11-09 to 2020-11-15"
"7209",69,69,0.0002549797108,"EXECUTION_CREDITS",2020-11-16,2020-11-22,"2020-11-16 to 2020-11-22"
"7210",69,70,0,"EXECUTION_CREDITS",2020-11-23,2020-11-29,"2020-11-23 to 2020-11-29"
"7211",69,71,0.003851961708,"EXECUTION_CREDITS",2020-11-30,2020-12-06,"2020-11-30 to 2020-12-06"
"7212",69,72,0,"EXECUTION_CREDITS",2020-12-07,2020-12-13,"2020-12-07 to 2020-12-13"
"7213",69,73,1.006915019e-05,"EXECUTION_CREDITS",2020-12-14,2020-12-20,"2020-12-14 to 2020-12-20"
"7214",69,74,0,"EXECUTION_CREDITS",2020-12-21,2020-12-27,"2020-12-21 to 2020-12-27"
"7215",69,75,0,"EXECUTION_CREDITS",2020-12-28,2021-01-03,"2020-12-28 to 2021-01-03"
"7216",69,76,0,"EXECUTION_CREDITS",2021-01-04,2021-01-10,"2021-01-04 to 2021-01-10"
"7217",69,77,0,"EXECUTION_CREDITS",2021-01-11,2021-01-17,"2021-01-11 to 2021-01-17"
"7218",69,78,0,"EXECUTION_CREDITS",2021-01-18,2021-01-24,"2021-01-18 to 2021-01-24"
"7219",69,79,0,"EXECUTION_CREDITS",2021-01-25,2021-01-31,"2021-01-25 to 2021-01-31"
"7220",69,80,0,"EXECUTION_CREDITS",2021-02-01,2021-02-07,"2021-02-01 to 2021-02-07"
"7221",69,81,0,"EXECUTION_CREDITS",2021-02-08,2021-02-14,"2021-02-08 to 2021-02-14"
"7222",69,82,0,"EXECUTION_CREDITS",2021-02-15,2021-02-21,"2021-02-15 to 2021-02-21"
"7223",69,83,0,"EXECUTION_CREDITS",2021-02-22,2021-02-28,"2021-02-22 to 2021-02-28"
"7224",69,84,0,"EXECUTION_CREDITS",2021-03-01,2021-03-07,"2021-03-01 to 2021-03-07"
"7225",69,85,0,"EXECUTION_CREDITS",2021-03-08,2021-03-14,"2021-03-08 to 2021-03-14"
"7226",69,86,0,"EXECUTION_CREDITS",2021-03-15,2021-03-21,"2021-03-15 to 2021-03-21"
"7227",69,87,0,"EXECUTION_CREDITS",2021-03-22,2021-03-28,"2021-03-22 to 2021-03-28"
"7228",69,88,0.0004714748536,"EXECUTION_CREDITS",2021-03-29,2021-04-04,"2021-03-29 to 2021-04-04"
"7229",69,89,8.109805411e-05,"EXECUTION_CREDITS",2021-04-05,2021-04-11,"2021-04-05 to 2021-04-11"
"7230",69,90,0.0034492566284,"EXECUTION_CREDITS",2021-04-12,2021-04-18,"2021-04-12 to 2021-04-18"
"7231",69,91,2.687663526e-06,"EXECUTION_CREDITS",2021-04-19,2021-04-25,"2021-04-19 to 2021-04-25"
"7232",69,92,0.011446157385,"EXECUTION_CREDITS",2021-04-26,2021-05-02,"2021-04-26 to 2021-05-02"
"7233",69,93,0.00439627663912,"EXECUTION_CREDITS",2021-05-03,2021-05-09,"2021-05-03 to 2021-05-09"
"7234",69,94,0,"EXECUTION_CREDITS",2021-05-10,2021-05-16,"2021-05-10 to 2021-05-16"
"7235",69,95,0.0001387080619,"EXECUTION_CREDITS",2021-05-17,2021-05-23,"2021-05-17 to 2021-05-23"
"7236",69,96,0.000204459026491,"EXECUTION_CREDITS",2021-05-24,2021-05-30,"2021-05-24 to 2021-05-30"
"7237",69,97,0,"EXECUTION_CREDITS",2021-05-31,2021-06-06,"2021-05-31 to 2021-06-06"
"7238",69,98,0,"EXECUTION_CREDITS",2021-06-07,2021-06-13,"2021-06-07 to 2021-06-13"
"7239",69,99,0.000529006895,"EXECUTION_CREDITS",2021-06-14,2021-06-20,"2021-06-14 to 2021-06-20"
"7240",69,100,0,"EXECUTION_CREDITS",2021-06-21,2021-06-27,"2021-06-21 to 2021-06-27"
"7241",69,101,0,"EXECUTION_CREDITS",2021-06-28,2021-07-04,"2021-06-28 to 2021-07-04"
"7242",69,102,0,"EXECUTION_CREDITS",2021-07-05,2021-07-11,"2021-07-05 to 2021-07-11"
"7243",69,103,0,"EXECUTION_CREDITS",2021-07-12,2021-07-18,"2021-07-12 to 2021-07-18"
"7244",69,104,0,"EXECUTION_CREDITS",2021-07-19,2021-07-25,"2021-07-19 to 2021-07-25"
"7245",69,105,0,"EXECUTION_CREDITS",2021-07-26,2021-08-01,"2021-07-26 to 2021-08-01"
"7246",70,1,0,"EXECUTION_CREDITS",2019-08-01,2019-08-04,"2019-08-01 to 2019-08-04"
"7247",70,2,0,"EXECUTION_CREDITS",2019-08-05,2019-08-11,"2019-08-05 to 2019-08-11"
"7248",70,3,0,"EXECUTION_CREDITS",2019-08-12,2019-08-18,"2019-08-12 to 2019-08-18"
"7249",70,4,0,"EXECUTION_CREDITS",2019-08-19,2019-08-25,"2019-08-19 to 2019-08-25"
"7250",70,5,0,"EXECUTION_CREDITS",2019-08-26,2019-09-01,"2019-08-26 to 2019-09-01"
"7251",70,6,0,"EXECUTION_CREDITS",2019-09-02,2019-09-08,"2019-09-02 to 2019-09-08"
"7252",70,7,0,"EXECUTION_CREDITS",2019-09-09,2019-09-15,"2019-09-09 to 2019-09-15"
"7253",70,8,0,"EXECUTION_CREDITS",2019-09-16,2019-09-22,"2019-09-16 to 2019-09-22"
"7254",70,9,0,"EXECUTION_CREDITS",2019-09-23,2019-09-29,"2019-09-23 to 2019-09-29"
"7255",70,10,0,"EXECUTION_CREDITS",2019-09-30,2019-10-06,"2019-09-30 to 2019-10-06"
"7256",70,11,0,"EXECUTION_CREDITS",2019-10-07,2019-10-13,"2019-10-07 to 2019-10-13"
"7257",70,12,0,"EXECUTION_CREDITS",2019-10-14,2019-10-20,"2019-10-14 to 2019-10-20"
"7258",70,13,0,"EXECUTION_CREDITS",2019-10-21,2019-10-27,"2019-10-21 to 2019-10-27"
"7259",70,14,0,"EXECUTION_CREDITS",2019-10-28,2019-11-03,"2019-10-28 to 2019-11-03"
"7260",70,15,0,"EXECUTION_CREDITS",2019-11-04,2019-11-10,"2019-11-04 to 2019-11-10"
"7261",70,16,0,"EXECUTION_CREDITS",2019-11-11,2019-11-17,"2019-11-11 to 2019-11-17"
"7262",70,17,0,"EXECUTION_CREDITS",2019-11-18,2019-11-24,"2019-11-18 to 2019-11-24"
"7263",70,18,0,"EXECUTION_CREDITS",2019-11-25,2019-12-01,"2019-11-25 to 2019-12-01"
"7264",70,19,0,"EXECUTION_CREDITS",2019-12-02,2019-12-08,"2019-12-02 to 2019-12-08"
"7265",70,20,0,"EXECUTION_CREDITS",2019-12-09,2019-12-15,"2019-12-09 to 2019-12-15"
"7266",70,21,0,"EXECUTION_CREDITS",2019-12-16,2019-12-22,"2019-12-16 to 2019-12-22"
"7267",70,22,0,"EXECUTION_CREDITS",2019-12-23,2019-12-29,"2019-12-23 to 2019-12-29"
"7268",70,23,0,"EXECUTION_CREDITS",2019-12-30,2020-01-05,"2019-12-30 to 2020-01-05"
"7269",70,24,0,"EXECUTION_CREDITS",2020-01-06,2020-01-12,"2020-01-06 to 2020-01-12"
"7270",70,25,0,"EXECUTION_CREDITS",2020-01-13,2020-01-19,"2020-01-13 to 2020-01-19"
"7271",70,26,0,"EXECUTION_CREDITS",2020-01-20,2020-01-26,"2020-01-20 to 2020-01-26"
"7272",70,27,0,"EXECUTION_CREDITS",2020-01-27,2020-02-02,"2020-01-27 to 2020-02-02"
"7273",70,28,0,"EXECUTION_CREDITS",2020-02-03,2020-02-09,"2020-02-03 to 2020-02-09"
"7274",70,29,0,"EXECUTION_CREDITS",2020-02-10,2020-02-16,"2020-02-10 to 2020-02-16"
"7275",70,30,0,"EXECUTION_CREDITS",2020-02-17,2020-02-23,"2020-02-17 to 2020-02-23"
"7276",70,31,0,"EXECUTION_CREDITS",2020-02-24,2020-03-01,"2020-02-24 to 2020-03-01"
"7277",70,32,0,"EXECUTION_CREDITS",2020-03-02,2020-03-08,"2020-03-02 to 2020-03-08"
"7278",70,33,0,"EXECUTION_CREDITS",2020-03-09,2020-03-15,"2020-03-09 to 2020-03-15"
"7279",70,34,0,"EXECUTION_CREDITS",2020-03-16,2020-03-22,"2020-03-16 to 2020-03-22"
"7280",70,35,0,"EXECUTION_CREDITS",2020-03-23,2020-03-29,"2020-03-23 to 2020-03-29"
"7281",70,36,0,"EXECUTION_CREDITS",2020-03-30,2020-04-05,"2020-03-30 to 2020-04-05"
"7282",70,37,0,"EXECUTION_CREDITS",2020-04-06,2020-04-12,"2020-04-06 to 2020-04-12"
"7283",70,38,0,"EXECUTION_CREDITS",2020-04-13,2020-04-19,"2020-04-13 to 2020-04-19"
"7284",70,39,0,"EXECUTION_CREDITS",2020-04-20,2020-04-26,"2020-04-20 to 2020-04-26"
"7285",70,40,0,"EXECUTION_CREDITS",2020-04-27,2020-05-03,"2020-04-27 to 2020-05-03"
"7286",70,41,0,"EXECUTION_CREDITS",2020-05-04,2020-05-10,"2020-05-04 to 2020-05-10"
"7287",70,42,0,"EXECUTION_CREDITS",2020-05-11,2020-05-17,"2020-05-11 to 2020-05-17"
"7288",70,43,0,"EXECUTION_CREDITS",2020-05-18,2020-05-24,"2020-05-18 to 2020-05-24"
"7289",70,44,0,"EXECUTION_CREDITS",2020-05-25,2020-05-31,"2020-05-25 to 2020-05-31"
"7290",70,45,0,"EXECUTION_CREDITS",2020-06-01,2020-06-07,"2020-06-01 to 2020-06-07"
"7291",70,46,0,"EXECUTION_CREDITS",2020-06-08,2020-06-14,"2020-06-08 to 2020-06-14"
"7292",70,47,0,"EXECUTION_CREDITS",2020-06-15,2020-06-21,"2020-06-15 to 2020-06-21"
"7293",70,48,0,"EXECUTION_CREDITS",2020-06-22,2020-06-28,"2020-06-22 to 2020-06-28"
"7294",70,49,0,"EXECUTION_CREDITS",2020-06-29,2020-07-05,"2020-06-29 to 2020-07-05"
"7295",70,50,0,"EXECUTION_CREDITS",2020-07-06,2020-07-12,"2020-07-06 to 2020-07-12"
"7296",70,51,0,"EXECUTION_CREDITS",2020-07-13,2020-07-19,"2020-07-13 to 2020-07-19"
